"sent_id","type","label","all_labels","ratings","workerids"
"adv_1040","target-negated","C","N,C,C,C,C","81.52,0,1.5,0.72,0","118,129,83,97,123"
"adv_1040","target-original","N","E,N,E,N,N","100,87.66,100,51.35,34.68","65,77,142,13,2"
"adv_1046","target-original","C","C,C,C,C,N","0.15,0,0,0,7.28","11,66,8,100,26"
"adv_1047","target-negated","N","E,N,E,N,N","100,39.15,98.24,11.48,71.54","117,133,60,123,92"
"adv_1047","target-original","C","C,E,N,C,C","0.21,100,20.82,0,1.8","11,66,8,100,85"
"adv_1059","target-negated","N","N,C,N,N,N","66.74,0.94,5.06,49.7,2.26","77,94,66,8,107"
"adv_1059","target-original","N","E,N,N,E,N","100,93.91,90.06,99.54,97.6","61,109,51,60,118"
"adv_1087","target-negated","N","N,C,N,C,N","82.99,0,3.92,0.91,75.34","39,54,36,108,85"
"adv_1087","target-original","C","N,C,C,C,C","49.55,0,0,0,0.31","119,135,65,63,107"
"adv_1102","target-negated","N","N,E,N,N,N","90.42,99.98,87.75,96.49,95.14","28,109,127,34,2"
"adv_1102","target-original","E","E,E,E,E,N","99.09,98.95,99.51,99.93,76.48","119,20,94,125,145"
"adv_1105","target-negated","N","N,C,C,N,N","92.87,0.31,0,11.67,3.29","91,44,78,92,107"
"adv_1105","target-original","C","N,C,C,C,C","92.64,0,0,0,0.84","39,55,54,108,60"
"adv_1114","target-original","N","E,N,N,N,N","100,83.86,93.84,68.69,3.46","18,92,111,2,104"
"adv_1118","target-negated","E","N,E,E,N,E","23.9,100,100,4.16,100","47,54,148,109,97"
"adv_1126","target-negated","N","C,N,C,N,N","0,23.02,1.38,17.57,17.24","136,145,137,35,133"
"adv_1126","target-original","N","C,N,N,N,N","0.23,97.84,39.44,36.82,3.8","44,78,66,142,104"
"adv_1134","target-negated","N","N,C,N,C,N","9.67,1.23,8.16,1.42,6.75","39,55,54,108,97"
"adv_1134","target-original","N","N,C,N,C,N","24.91,0.98,50.3,1.98,4.47","91,135,66,63,58"
"adv_1135","target-negated","C","C,C,C,N,N","0,0,2.12,50.15,50","117,137,54,116,123"
"adv_1135","target-original","C","C,C,C,N,C","0.49,0,0.15,26.99,0","135,78,142,13,104"
"adv_1140","target-negated","C","C,C,C,C,C","0,0,0,0,0","11,66,8,100,118"
"adv_1140","target-original","C","C,C,C,C,C","0,0.6,0.19,0,0","117,133,60,123,111"
"adv_1144","target-negated","N","N,E,E,N,N","46.55,99.57,100,33.12,93.76","22,126,100,2,26"
"adv_1144","target-original","E","N,E,E,E,N","87.27,100,99.57,100,53.45","136,52,59,44,2"
"adv_1145","target-negated","N","C,C,N,N,N","0,1.16,5.19,22.15,4.23","22,78,8,111,2"
"adv_1145","target-original","N","N,N,C,N,N","3.75,2.86,0.54,15.18,84.72","39,54,148,133,60"
"adv_1153","target-negated","E","E,E,N,C,E","100,100,50,0.66,100","52,148,51,97,134"
"adv_1153","target-original","N","N,N,E,N,N","49.25,54.19,100,4.23,8.07","84,94,128,27,63"
"adv_1160","target-negated","C","C,C,C,C,N","0,0,0,1.42,28.59","91,63,125,13,92"
"adv_1160","target-original","N","N,N,C,N,N","6.53,16.14,1.42,16.9,35.1","145,129,59,83,111"
"adv_1168","target-negated","N","N,N,N,N,N","50.45,89.62,26.86,3.29,95.14","134,118,26,54,148"
"adv_1168","target-original","N","N,N,N,N,N","51.65,93.69,34.68,93.84,86.07","84,92,104,118,28"
"adv_1174","target-negated","E","E,E,E,E,C","100,98.11,99.02,98.88,0.36","76,28,133,34,60"
"adv_1174","target-original","N","E,C,N,N,N","100,0,96.2,83.43,75.85","44,65,95,111,2"
"adv_1207","target-negated","C","C,E,C,E,C","0,100,0,100,0.05","39,52,54,108,60"
"adv_1207","target-original","E","E,E,E,N,C","100,100,100,33.55,0","44,78,63,142,33"
"adv_1211","target-negated","N","E,N,N,E,N","100,93.76,15.49,98.62,88.61","7,52,48,97,118"
"adv_1211","target-original","E","E,N,E,E,N","100,92.64,100,99.54,89.35","84,27,100,107,47"
"adv_1214","target-negated","C","C,C,C,C,C","0.25,0,0,0,0","7,134,136,133,116"
"adv_1214","target-original","C","C,C,C,C,C","0,0,0,0,0","85,44,79,13,104"
"adv_1216","target-negated","C","C,N,C,N,C","0,43.87,1.31,9.33,0.72","7,134,136,133,116"
"adv_1216","target-original","C","C,C,N,C,C","0,0,68.82,0.81,0","85,44,79,13,104"
"adv_1227","target-negated","C","C,N,C,C,N","0,17.8,0,0,7.36","91,63,125,13,92"
"adv_1230","target-negated","C","C,C,C,C,E","0,0,0,0,98.88","22,78,8,111,2"
"adv_1230","target-original","C","C,C,C,N,C","0,0,0,2.45,0.36","39,54,148,133,60"
"adv_1238","target-negated","N","C,N,N,N,C","0,6.6,52.4,43.72,0.05","136,36,133,83,60"
"adv_1242","target-negated","C","N,C,C,C,C","53.15,0,0,0,0.29","134,118,117,52,129"
"adv_1242","target-original","C","C,E,C,C,N","0.17,100,0,0,2.35","78,65,46,100,92"
"adv_1261","target-negated","C","C,C,N,N,C","0,0,4.54,50,0","65,77,94,66,27"
"adv_1261","target-original","C","N,C,C,C,N","14.76,1.71,0.19,0,5.19","133,51,60,123,104"
"adv_1262","target-negated","N","C,N,N,N,N","0.63,50.15,4.41,50,90.76","11,65,94,66,27"
"adv_1262","target-original","N","N,N,N,C,N","14.45,24.66,2.5,0.6,45.66","36,133,51,60,22"
"adv_129","target-negated","N","E,N,N,E,N","100,49.4,10.65,98.41,51.35","39,52,54,108,60"
"adv_129","target-original","N","E,N,N,E,N","99.31,15.18,50.15,99.81,57.91","44,78,63,142,33"
"adv_130","target-negated","E","C,C,E,E,E","0,0,99.43,100,100","85,91,44,78,63"
"adv_1334","target-negated","E","E,E,E,N,E","100,99.19,100,96.49,98.41","91,63,125,13,92"
"adv_1334","target-original","E","E,E,E,N,E","100,100,100,89.44,100","145,129,59,83,111"
"adv_1338","target-negated","N","N,N,E,E,N","88.23,12.25,97.98,100,60.71","117,137,36,108,144"
"adv_1338","target-original","N","N,N,N,N,N","75.98,71.01,86.57,61.87,91.6","85,46,66,13,104"
"adv_1376","target-negated","N","N,E,N,N,N","74.18,100,68.41,53.6,84.29","7,134,136,133,116"
"adv_138","target-negated","N","N,C,C,N,N","48.35,0,0,81.98,95.53","135,78,142,13,104"
"adv_138","target-original","N","E,E,N,N,N","99.88,100,95.33,82.09,97.79","117,137,54,116,123"
"adv_140","target-negated","E","E,N,N,E,E","99.22,97.6,40.61,98.84,99.16","136,36,133,83,60"
"adv_140","target-original","E","N,E,E,C,E","5.32,100,99.34,0,100","119,91,44,78,111"
"adv_1400","target-negated","N","N,N,N,N,C","70.06,52.4,23.65,32.7,1.76","7,134,136,133,116"
"adv_1400","target-original","N","C,C,N,N,N","1.5,0.19,48.5,47,3.29","85,44,79,13,104"
"adv_141","target-negated","N","N,N,N,N,N","50.9,2.7,50.15,16.68,48.5","47,54,148,109,97"
"adv_141","target-original","N","N,N,N,N,N","3.86,15.49,50.75,50.15,59.98","85,84,22,100,107"
"adv_1423","target-negated","N","N,N,N,N,N","94.4,83.32,84.08,53.6,2.3","36,133,51,60,11"
"adv_1423","target-original","N","N,E,N,N,E","4.35,100,6.75,80.01,100","11,65,94,66,27"
"adv_1427","target-negated","C","N,C,C,N,C","75.85,0,0,9.67,1.35","66,63,125,13,92"
"adv_1427","target-original","C","C,C,C,E,N","2.02,0,0,99.31,83.97","118,129,137,83,111"
"adv_1461","target-negated","C","C,C,N,N,C","0.29,0,28.99,44.31,0","44,78,66,142,104"
"adv_1461","target-original","N","N,N,C,N,N","3.29,19.4,0.21,51.35,45.21","136,145,137,35,133"
"adv_1470","target-negated","N","C,N,N,N,C","1.27,49.55,18.48,4.47,0.57","136,129,133,83,60"
"adv_1470","target-original","N","E,N,N,N,N","100,16.47,50.6,33.69,26.08","91,22,65,111,2"
"adv_1486","target-negated","C","C,C,C,N,C","0,0,1.63,8.16,0.29","39,54,148,133,60"
"adv_1486","target-original","N","N,C,C,N,N","24.91,0,0,21.42,10.29","22,78,8,111,2"
"adv_1490","target-original","N","E,E,N,N,N","99.81,100,90.24,95.46,92.25","78,65,46,100,92"
"adv_1522","target-negated","N","N,C,N,C,N","11.11,0.06,71.01,0,3.07","20,78,92,111,104"
"adv_1522","target-original","E","E,E,C,N,E","100,100,0,95.59,100","118,129,89,123,104"
"adv_1542","target-negated","N","N,N,C,C,N","49.1,68.55,0,0,4.04","134,118,26,54,148"
"adv_1542","target-original","C","C,C,C,N,C","0,0,0,3.02,0","84,92,104,118,28"
"adv_1556","target-negated","N","N,N,N,C,E","13.33,20.34,97.7,1.23,98.84","136,26,28,148,83"
"adv_1556","target-original","N","N,C,N,E,N","48.65,0,87.95,100,35.82","119,91,92,111,2"
"adv_1605","target-negated","N","N,N,N,N,E","73.14,97.04,95.65,23.39,98.95","136,26,28,148,83"
"adv_1615","target-negated","C","C,C,C,C,E","0.13,0.03,0,0,100","129,83,48,34,123"
"adv_1615","target-original","C","C,C,C,N,C","0,0,0.72,12.63,0","100,92,107,2,34"
"adv_1617","target-negated","E","E,N,E,N,E","100,50.15,99.12,45.51,98.77","39,54,148,133,60"
"adv_1617","target-original","N","N,E,N,C,N","23.39,99.43,50.15,0,20.46","22,78,8,111,2"
"adv_1631","target-negated","C","C,C,C,C,C","0,1.67,0,0,0","11,66,27,8,134"
"adv_1631","target-original","C","C,C,E,E,C","1.46,0,99.28,100,0","134,148,60,44,2"
"adv_1676","target-negated","C","C,C,C,N,N","0,0,0,10.83,5.39","85,128,66,63,125"
"adv_1676","target-original","N","N,N,N,C,N","5.19,69.24,6.02,0,15.92","39,117,54,108,34"
"adv_1686","target-negated","C","C,C,C,N,C","0,0,0,19.28,0","47,54,148,109,97"
"adv_1686","target-original","C","C,C,C,C,C","0,0,0,0,0.06","85,84,22,100,107"
"adv_1694","target-original","N","E,C,N,N,N","100,0,60.56,60.12,50.9","7,52,48,97,63"
"adv_1699","target-negated","C","N,C,C,C,C","9.85,0.09,0,0.25,0.88","119,135,65,63,107"
"adv_1699","target-original","C","E,C,E,C,C","100,0,98.24,0,0","39,54,36,108,134"
"adv_1710","target-negated","N","C,N,N,N,N","0,19.4,51.05,4.67,9.41","85,63,142,13,92"
"adv_1710","target-original","C","C,E,C,C,C","0,100,0,0.06,0","145,129,137,83,104"
"adv_1719","target-negated","C","C,C,C,N,N","0.43,0,0.78,5.32,57.02","11,78,142,13,104"
"adv_1719","target-original","N","N,N,N,N,N","11.96,60.41,39,3.23,54.94","136,43,145,137,35"
"adv_1726","target-negated","N","N,C,C,N,N","48.95,0,0,15.71,80.01","134,118,117,52,129"
"adv_1726","target-original","N","N,C,N,C,N","4.86,0,50,0,60.56","78,65,46,100,92"
"adv_1731","target-negated","N","N,E,N,E,N","69.65,100,61.87,100,23.14","119,91,92,111,2"
"adv_1731","target-original","N","N,N,E,N,N","3.8,63.46,100,57.17,10.11","136,26,28,148,83"
"adv_1732","target-negated","N","N,C,N,N,N","66.59,0,65.89,51.95,6.24","145,108,109,89,144"
"adv_1732","target-original","C","C,C,C,C,C","0,0.91,2.12,0.98,0","135,8,13,107,104"
"adv_1733","target-negated","C","C,C,C,C,C","0,0,0,0,0.66","39,55,54,108,60"
"adv_1733","target-original","C","C,C,C,C,C","0,0.19,0,0,0.15","91,44,78,92,107"
"adv_1737","target-negated","N","E,N,N,N,N","100,87.07,33.97,76.73,28.19","117,137,54,116,123"
"adv_1737","target-original","N","N,C,N,N,N","4.04,1.59,22.65,50.9,70.06","135,78,142,13,104"
"adv_1739","target-negated","N","N,E,N,N,N","23.9,100,43.57,28.72,62.6","39,148,133,83,60"
"adv_1739","target-original","N","N,N,N,N,N","18.82,47.6,9.07,29.13,20.46","84,65,111,2,54"
"adv_1740","target-negated","N","N,N,C,N,N","48.95,50.45,0,28.59,6.98","119,20,149,94,125"
"adv_1740","target-original","N","N,N,C,N,C","48.05,70.74,1.01,49.55,0","145,26,28,127,33"
"adv_1741","target-negated","C","C,N,C,N,C","0,12.44,1.35,3.98,0","7,134,136,133,116"
"adv_1741","target-original","C","C,C,C,C,C","0,0,0,0,0","85,44,79,13,104"
"adv_1751","target-negated","C","C,C,C,N,C","0,0.43,0,2.4,0.1","91,44,78,92,107"
"adv_1751","target-original","C","C,C,C,C,C","0,0,0,0,0.94","39,55,54,108,60"
"adv_1758","target-negated","C","C,C,C,E,N","0.15,0.98,0,99.9,50.3","11,84,8,58,26"
"adv_1758","target-original","N","N,E,N,N,C","79.54,99.22,15.07,7.05,0","52,36,144,64,55"
"adv_1766","target-negated","C","N,C,C,C,C","81.18,0,0,0,0","7,52,48,97,35"
"adv_1766","target-original","C","C,C,C,E,N","0,0,0,100,3.86","84,77,128,27,63"
"adv_178","target-negated","N","N,N,E,N,E","90.15,86.57,100,95.21,98.37","118,117,129,137,83"
"adv_178","target-original","E","E,E,E,N,E","100,100,99.12,92.79,98.41","63,125,142,13,92"
"adv_1781","target-negated","N","N,N,N,N,C","4.67,11.58,92.4,5.12,1.08","65,126,111,2,104"
"adv_1781","target-original","N","N,N,E,C,N","75.47,84.08,100,0,6.38","134,118,129,76,83"
"adv_180","target-negated","N","N,N,N,N,N","50,91.27,50.45,25.3,39.73","65,77,94,66,27"
"adv_180","target-original","N","N,N,C,N,N","26.08,28.99,0.19,3.34,25.43","133,51,60,123,125"
"adv_1801","target-negated","C","N,C,C,C,N","4.86,0,0,1.38,25.43","134,145,137,108,144"
"adv_1801","target-original","C","C,C,E,C,C","0.23,0.41,100,0,0","44,8,18,58,13"
"adv_1805","target-negated","N","C,N,E,N,N","0,93.25,99.02,56.88,19.4","100,92,107,2,117"
"adv_1805","target-original","N","E,N,N,E,N","100,96.82,94.47,100,91.68","129,83,48,34,123"
"adv_1809","target-negated","N","N,N,E,N,N","6.38,8.4,100,53.6,55.39","52,148,97,144,26"
"adv_1816","target-negated","N","N,N,N,N,N","2.35,8.48,70.47,80.83,10.02","77,94,66,8,107"
"adv_1816","target-original","N","N,C,N,E,N","7.28,0,33.41,99.19,50.15","61,109,51,60,134"
"adv_183","target-negated","N","N,C,N,N,N","50,0.09,52.7,50.15,41.79","119,135,65,63,107"
"adv_183","target-original","N","N,N,N,N,N","51.95,51.95,5.6,74.44,51.5","39,54,36,108,145"
"adv_1844","target-negated","N","C,N,N,E,N","0.72,88.14,93.47,100,91.35","134,145,137,108,144"
"adv_1844","target-original","E","E,E,N,E,C","100,99.12,3.12,99.73,0","44,8,18,58,13"
"adv_1856","target-negated","C","C,C,C,N,C","0,0.23,0,42.98,0.34","91,44,78,92,107"
"adv_1856","target-original","C","C,N,C,N,C","0,19.99,0.38,2.5,0.66","39,55,54,108,60"
"adv_1863","target-negated","N","N,N,E,N,E","45.66,3.12,100,50.15,100","145,26,28,127,125"
"adv_1863","target-original","C","C,E,C,C,E","0,99.57,0,0.66,100","119,20,149,94,125"
"adv_1872","target-negated","N","N,N,N,N,N","26.21,49.7,4.47,43.12,26.34","118,129,83,144,123"
"adv_1872","target-original","C","C,C,N,C,N","0,0,11.3,0.25,14.45","92,111,2,49,104"
"adv_188","target-negated","N","N,E,N,C,N","30.9,100,67.85,0.6,18.82","92,111,2,49,104"
"adv_1891","target-negated","C","N,C,C,C,N","11.02,1.27,0.23,1.12,51.95","145,108,109,89,144"
"adv_1891","target-original","N","N,N,C,C,N","4.73,4.86,1.12,1.08,78.46","135,8,13,107,104"
"adv_1904","target-original","N","C,N,C,N,N","0,73.14,1.55,27.13,14.76","39,54,108,51,34"
"adv_1910","target-negated","N","N,C,N,C,N","80.83,0.07,73.66,0,89.98","52,148,51,144,117"
"adv_1929","target-original","N","N,C,N,N,C","5.39,0,56.13,50.3,0","63,125,142,13,92"
"adv_196","target-negated","N","N,E,N,N,N","87.95,99.96,94.12,24.02,63.18","91,44,78,92,107"
"adv_196","target-original","E","E,N,E,E,E","97.88,51.05,98.62,99.28,99.34","39,55,54,108,60"
"adv_1961","target-negated","C","C,N,C,C,N","0,8.24,0.63,0,2.6","100,92,107,2,26"
"adv_1961","target-original","C","N,C,C,C,N","5.53,1.71,0,1.71,7.6","129,83,48,34,123"
"adv_1981","target-negated","C","C,C,C,N,N","0,0,0,14.76,2.26","91,44,78,92,107"
"adv_1981","target-original","C","C,C,C,C,C","0,0,0,0,0.49","39,55,54,108,60"
"adv_1982","target-negated","N","C,N,E,N,N","0.81,43.72,99.77,3.23,18.59","129,83,48,34,123"
"adv_1982","target-original","N","C,N,N,N,C","0,47.45,17.57,35.39,1.98","100,92,107,2,85"
"adv_1988","target-negated","N","C,N,N,C,N","0.25,52.25,6.75,0,14.65","11,65,94,66,27"
"adv_1988","target-original","N","N,N,N,C,N","88.89,73.01,64.32,0.38,48.5","36,133,51,60,125"
"adv_1989","target-negated","N","N,N,N,E,N","75.98,2.5,35.39,100,28.32","119,77,92,111,2"
"adv_1989","target-original","N","N,N,N,N,N","60.71,70.74,30.63,82.2,19.64","39,129,28,83,116"
"adv_1998","target-negated","N","N,N,N,N,N","18.82,5.32,90.85,50.45,45.66","118,129,35,83,22"
"adv_1998","target-original","N","N,N,C,C,N","54.64,34.68,0,0,17.8","135,63,125,13,92"
"adv_2008","target-original","N","C,N,C,N,N","1.19,9.76,0.78,93.98,96.77","85,66,142,92,111"
"adv_2011","target-negated","N","N,N,N,N,N","52.55,89.44,84.72,74.05,63.61","134,145,137,116,144"
"adv_2011","target-original","N","N,E,N,N,N","89.98,99.19,89.8,50.45,54.94","20,44,8,13,104"
"adv_2015","target-negated","N","N,E,N,N,C","3.98,97.98,30.08,54.79,1.5","52,36,144,34,107"
"adv_2016","target-negated","C","C,C,C,C,C","0,0,0.34,0,0.21","136,145,137,35,133"
"adv_2016","target-original","E","E,E,N,E,N","99.46,98.58,95.01,100,90.67","44,78,66,142,104"
"adv_2047","target-negated","N","N,N,N,C,N","49.85,46.85,2.7,0.6,79.89","39,54,36,108,118"
"adv_2047","target-original","C","C,C,C,N,N","0,0.94,0,2.4,3.69","119,135,65,63,107"
"adv_2066","target-negated","E","C,N,E,E,E","0,30.49,100,99.57,98.95","77,94,66,8,107"
"adv_2066","target-original","N","N,C,N,E,N","50.9,0,6.31,99.28,69.37","61,109,51,60,26"
"adv_2067","target-negated","N","N,C,N,C,N","19.64,2.02,13.33,0.88,50","134,54,133,109,123"
"adv_2067","target-original","N","N,N,C,N,N","50.15,7.6,0.78,93.25,97.4","85,66,142,92,111"
"adv_2077","target-negated","C","C,N,C,N,C","0,6.31,0.63,4.92,1.63","78,58,142,13,104"
"adv_2077","target-original","N","N,N,N,N,N","2.35,48.65,94.94,36.39,26.08","136,137,35,133,108"
"adv_2078","target-negated","N","N,C,N,N,N","6.75,0.17,26.47,12.44,60.12","39,129,28,83,116"
"adv_2078","target-original","N","N,C,N,E,N","33.12,1.8,55.09,100,4.04","119,77,92,111,2"
"adv_2090","target-negated","N","E,N,N,N,C","100,60.56,50.45,47.6,0.31","91,135,66,63,58"
"adv_2090","target-original","C","C,C,N,C,C","0,0,2.7,0,0","39,55,54,108,97"
"adv_210","target-negated","N","N,N,C,N,N","26.47,90.76,0.19,50.45,21.3","39,129,28,83,116"
"adv_210","target-original","N","N,C,N,N,N","49.4,0,8.73,72.74,11.02","119,77,92,111,2"
"adv_2111","target-negated","C","N,C,N,C,C","49.55,1.8,11.67,0.84,0","119,11,84,94,125"
"adv_2111","target-original","N","N,C,C,N,N","2.7,1.01,0.1,5.88,5.6","28,109,127,123,111"
"adv_2123","target-original","C","C,C,C,C,C","0,0,0,0,0.66","39,52,54,108,60"
"adv_2128","target-negated","N","N,N,C,N,C","48.65,6.53,0.54,72.21,0","28,109,127,34,44"
"adv_2128","target-original","C","C,C,N,C,N","0.91,0.72,9.94,0,36.82","119,20,94,125,26"
"adv_2134","target-negated","N","N,C,C,N,N","54.34,0,0.36,49.25,96.82","20,84,135,65,63"
"adv_2134","target-original","C","N,C,C,N,C","18.59,0,0,10.29,0","39,54,108,51,34"
"adv_2167","target-negated","C","C,C,N,C,C","0.19,1.46,8.07,0.78,0","44,78,66,142,104"
"adv_2167","target-original","C","C,C,N,C,N","0,0.15,2.7,0,25.43","136,145,137,35,133"
"adv_2195","target-original","N","N,N,N,N,E","90.15,52.4,96.49,94.94,98.54","52,148,97,144,63"
"adv_2213","target-original","C","C,E,C,C,E","0,100,0.63,0,100","11,66,8,100,134"
"adv_2235","target-negated","N","N,N,N,N,N","50.15,13.83,50.75,6.24,80.13","134,145,137,54,144"
"adv_2242","target-negated","N","C,C,N,N,N","1.55,0.63,14.65,34.39,17.24","20,78,92,111,104"
"adv_2242","target-original","C","C,C,N,C,N","0,0.09,83.1,0,24.4","118,129,89,123,2"
"adv_225","target-negated","N","N,N,N,E,N","94.61,51.35,4.54,99.69,8.07","118,129,137,83,2"
"adv_225","target-original","C","C,N,E,C,C","0,23.27,100,0,1.76","66,63,125,13,92"
"adv_2282","target-negated","C","C,N,C,C,N","0.31,48.95,0.84,0,14.34","11,65,94,66,27"
"adv_2282","target-original","E","E,N,N,E,E","99.85,39.88,90.59,99.37,100","36,133,51,60,34"
"adv_2289","target-negated","C","N,C,C,N,C","3.92,0,0,50.45,0","84,77,128,27,117"
"adv_2299","target-negated","C","C,C,C,C,N","0.19,0.69,0,0.63,71.54","44,78,66,142,104"
"adv_2299","target-original","N","N,N,N,E,N","97.84,26.34,88.04,98.58,86.67","136,145,137,35,133"
"adv_2301","target-negated","C","C,C,E,N,C","1.01,0.23,99.22,17.46,1.08","28,109,127,34,125"
"adv_2301","target-original","E","E,E,E,E,N","99.16,98.95,99.06,100,94.74","119,20,94,125,117"
"adv_2351","target-original","N","N,N,E,E,N","21.3,96.02,100,99.25,90.06","136,52,59,44,2"
"adv_2357","target-negated","N","N,N,N,E,N","50.6,66.45,49.4,99.28,65.89","109,127,34,44,2"
"adv_2357","target-original","N","N,N,N,N,N","47.45,61.87,68.41,65.32,48.35","94,27,125,79,26"
"adv_2359","target-negated","C","N,N,C,C,C","13.03,11.67,0,0.38,0.41","7,52,48,97,26"
"adv_2359","target-original","C","C,N,C,C,N","0,91.93,0,2.12,53","84,27,100,107,63"
